-6.220650991113418968e+03,6.499100000000000000e+04,1.495000000000000000e+03,1.094525495556706483e+04,3.164300000000000068e+01,3.867581256384121957e+01
-6.409353831853223710e+03,6.312700000000000000e+04,1.754000000000000000e+03,1.239376915926611036e+04,3.378600000000000136e+01,4.273713503195210706e+01
-6.095959410353229941e+03,5.766800000000000000e+04,1.524000000000000000e+03,1.035779705176614334e+04,2.933399999999999963e+01,3.608988519779143900e+01
-6.627906726376969345e+03,7.017700000000000000e+04,1.624000000000000000e+03,1.166253363188482763e+04,3.096300000000000097e+01,4.035478765358072195e+01
-7.300655143982662594e+03,8.857600000000000000e+04,1.634000000000000000e+03,1.271827571991329387e+04,3.425699999999999790e+01,4.446949552417235907e+01
-6.566365590548739419e+03,8.281900000000000000e+04,1.660000000000000000e+03,1.278782795274367709e+04,3.367300000000000182e+01,4.349601344470638509e+01
-5.411300349905048279e+03,4.563500000000000000e+04,1.515000000000000000e+03,9.298501749525241394e+03,2.599599999999999866e+01,3.251224387945888594e+01
-5.426177121096912742e+03,4.762000000000000000e+04,1.478000000000000000e+03,8.702885605484572807e+03,2.556899999999999906e+01,3.086129647334954740e+01
-6.143234680497252157e+03,6.123900000000000000e+04,1.509000000000000000e+03,1.038417340248625987e+04,2.872400000000000020e+01,3.593139585635383781e+01
-6.587384421770354493e+03,8.070000000000000000e+04,1.744000000000000000e+03,1.347292210885176974e+04,3.733400000000000318e+01,4.645835209948886302e+01
-6.538626144861734247e+03,6.423600000000000000e+04,1.509000000000000000e+03,1.126313072430867396e+04,3.191799999999999926e+01,3.924435792442046989e+01
-7.232987024375857800e+03,8.310600000000000000e+04,1.556000000000000000e+03,1.237493512187925626e+04,3.504099999999999682e+01,4.342082498905001842e+01
-6.592398850674359892e+03,7.128400000000000000e+04,1.606000000000000000e+03,1.157499425337178945e+04,3.174800000000000111e+01,4.061401492411154379e+01
-5.220181738345203485e+03,4.631800000000000000e+04,1.426000000000000000e+03,8.534908691726033794e+03,2.377799999999999869e+01,2.953255602673367974e+01
-7.657916161997733070e+03,9.389800000000000000e+04,1.808000000000000000e+03,1.487358080998865444e+04,4.029399999999999693e+01,5.059041091832875736e+01
-6.582632086654894920e+03,7.216100000000000000e+04,1.458000000000000000e+03,1.096216043327444822e+04,3.157715430861723505e+01,3.859915645519171790e+01
-5.652448467784425702e+03,5.343700000000000000e+04,1.546000000000000000e+03,9.942242338922118506e+03,2.739039039039039025e+01,3.404877513329492444e+01
-6.958153813846499361e+03,7.068800000000000000e+04,1.567000000000000000e+03,1.208076906923253591e+04,3.402199999999999847e+01,4.268822992661673510e+01
-6.488268521220183175e+03,7.969800000000000000e+04,1.565000000000000000e+03,1.097334260610090678e+04,3.067000000000000171e+01,3.823464322683242500e+01
-5.750586234981123198e+03,5.096000000000000000e+04,1.562000000000000000e+03,9.959931174905594162e+03,2.791600000000000037e+01,3.470359294392193306e+01
-5.715714204033390160e+03,6.229200000000000000e+04,1.506000000000000000e+03,9.495571020166960807e+03,2.764000000000000057e+01,3.355325448822247836e+01
-6.327224822787674384e+03,6.688300000000000000e+04,1.446000000000000000e+03,1.004912411393836737e+04,2.924424424424424274e+01,3.501436973497688854e+01
-6.859788393958609049e+03,7.570800000000000000e+04,1.584000000000000000e+03,1.214194196979304797e+04,3.390200000000000102e+01,4.172488649413418216e+01
-5.628038174503666596e+03,5.225100000000000000e+04,1.540000000000000000e+03,9.642190872518331162e+03,2.670100000000000051e+01,3.336398225784889604e+01
-5.866104367313006151e+03,6.014200000000000000e+04,1.469000000000000000e+03,9.645521836565028934e+03,2.713800000000000168e+01,3.384393626864922311e+01
-5.812904427334529828e+03,6.165000000000000000e+04,1.503000000000000000e+03,9.737522136672627312e+03,2.735800000000000054e+01,3.381084075233550834e+01
-5.398351897731874487e+03,5.499600000000000000e+04,1.510000000000000000e+03,9.156759488659376075e+03,2.561100000000000065e+01,3.190508532633928951e+01
-5.129839529286269681e+03,4.614300000000000000e+04,1.535000000000000000e+03,8.919197646431375688e+03,2.431599999999999895e+01,3.162836044833820992e+01
-6.481390989644792171e+03,8.201400000000000000e+04,1.649000000000000000e+03,1.198595494822395267e+04,3.354800000000000182e+01,3.968859254378791945e+01
-7.189997708369340216e+03,8.011500000000000000e+04,1.599000000000000000e+03,1.223298854184672564e+04,3.310699999999999932e+01,4.160880456410450989e+01
-5.781023969372590727e+03,5.683100000000000000e+04,1.563000000000000000e+03,9.929119846862949998e+03,2.759499999999999886e+01,3.412068675897921111e+01
-6.412924512257421156e+03,6.184400000000000000e+04,1.694000000000000000e+03,1.162562256128710032e+04,3.029500000000000171e+01,3.862333076839568236e+01
-6.434772597856303946e+03,6.512900000000000000e+04,1.601000000000000000e+03,1.118586298928151336e+04,3.105600000000000094e+01,3.843939171574402991e+01
-6.538568118132341624e+03,6.607300000000000000e+04,1.563000000000000000e+03,1.068784059066170448e+04,2.985099999999999909e+01,3.698214737253184836e+01
-5.095327171477054435e+03,4.449000000000000000e+04,1.569000000000000000e+03,8.624635857385286727e+03,2.404100000000000037e+01,3.005099601876406368e+01
-6.026430473285405242e+03,7.340000000000000000e+04,1.571000000000000000e+03,1.031415236642701529e+04,2.731431431431431278e+01,3.568910853434953623e+01
-5.273768207821304713e+03,4.336900000000000000e+04,1.543000000000000000e+03,9.224841039106526296e+03,2.600400000000000134e+01,3.148409910957858671e+01
-5.762678652642195630e+03,7.441200000000000000e+04,1.496000000000000000e+03,9.653393263210969963e+03,2.640140140140140090e+01,3.351872660837142348e+01
-6.571551857523631952e+03,7.790900000000000000e+04,1.531000000000000000e+03,1.113775928761816613e+04,3.064300000000000068e+01,3.801283033316780546e+01
-5.741306657455232198e+03,5.736900000000000000e+04,1.552000000000000000e+03,9.787533287276151896e+03,2.799299999999999855e+01,3.386689718780675662e+01
-6.193880736407319091e+03,1.516060000000000000e+05,1.571000000000000000e+03,1.150240368203654543e+04,3.035300000000000153e+01,3.796172832355295412e+01
-6.049719375713580121e+03,6.354500000000000000e+04,1.537000000000000000e+03,1.026959687856790333e+04,2.778578578578578728e+01,3.481219280870475785e+01
-6.434694396394638716e+03,7.897100000000000000e+04,1.576000000000000000e+03,1.171447198197319267e+04,3.026553106212424993e+01,4.025591746382540492e+01
-5.312463513057727141e+03,6.587900000000000000e+04,1.557000000000000000e+03,8.965317565288623882e+03,2.461499999999999844e+01,3.049427743295450455e+01
-6.043087745784231629e+03,6.799800000000000000e+04,1.695000000000000000e+03,1.082143872892114632e+04,2.981800000000000139e+01,3.680761472422158675e+01
-5.958623807356763791e+03,6.676300000000000000e+04,1.534000000000000000e+03,1.023911903678382805e+04,2.795899999999999963e+01,3.413039678927942333e+01
-6.077335473347597144e+03,1.377100000000000000e+05,1.447000000000000000e+03,9.970677366737842021e+03,2.773146292585170514e+01,3.368472083357379177e+01
-4.708260282310371622e+03,4.239900000000000000e+04,1.468000000000000000e+03,7.840301411551861747e+03,2.232300000000000040e+01,2.685034729983514268e+01
-6.316321262447777372e+03,8.368700000000000000e+04,1.558000000000000000e+03,1.079160631223886412e+04,2.939099999999999824e+01,3.597202104079621421e+01
-5.428972714278625972e+03,5.425700000000000000e+04,1.583000000000000000e+03,9.119863571393125312e+03,2.434299999999999997e+01,3.091479176743432333e+01
